#OTU ID	A10	A11	A12	A6	A7	A8	A9	daiquiriA1	daiquiriA2	daiquiriA3	daiquiriA4	daiquiriA5
1d54a4fd17e3f735467e95326f37fa54	6125.0	6922.0	0.0	0.0	392.0	8565.0	11491.0	0.0	0.0	0.0	0.0	0.0
d6fba14b498cb5f0b2fe6a647aeb88cf	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10849.0	0.0	0.0
ea8615ba0556a6461b9b9dc6b23c1078	0.0	0.0	0.0	0.0	0.0	0.0	432.0	0.0	0.0	0.0	0.0	0.0
c4e8897ee87a6c113bfae2c91a6c6de9	311.0	360.0	0.0	0.0	0.0	428.0	483.0	0.0	0.0	578.0	0.0	0.0
c7e5fc925924cc3b5e06d3760de8dea5	327.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	504.0	0.0	0.0
42ac049dff49a57c98e553ff277fdb46	0.0	0.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
992b71308191f81cb0a9fcf554d23acd	5860.0	6958.0	0.0	0.0	431.0	8792.0	11144.0	0.0	0.0	0.0	0.0	0.0
2d3f5e588a95ca60218d1d9d050ca453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	490.0	0.0	0.0
53c265e95e65221c525f051b84a8356e	6358.0	7490.0	0.0	0.0	421.0	9420.0	12447.0	0.0	0.0	0.0	0.0	0.0
ab119eeb48f65e014978d322e5bc0859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	452.0	0.0	0.0
500ee81ab64386564c7b74bb3cb145aa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0
6866bf96a69703e3fe9b354bb07e1e2d	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
a2130332b6ee6c53632a2b2bc7cc8374	0.0	7438.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
70a0eea3859c9edfdd3c57b4536b0c9b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
6d666897cde537532a439ae80fcc6463	0.0	316.0	0.0	0.0	0.0	422.0	503.0	0.0	0.0	668.0	0.0	0.0
7f6ac0fc3fc04595cb1b7aae3f733141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
