Feature ID	Taxon
AY555075.1	D_0__Bacteria;D_1__Chlamydiota;D_2__Chlamydiia;D_3__Chlamydiales;D_4__Chlamydiaceae;D_5__Chlamydia;D_6__Chlamydia pneumoniae
U73783.1	D_0__Bacteria;D_1__Chlamydiota;D_2__Chlamydiia;D_3__Chlamydiales;D_4__Chlamydiaceae;D_5__Chlamydia;D_6__Chlamydia pneumoniae
PP101278.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
ON705242.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
ON705240.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
ON705238.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
MT903077.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
NR_112900.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
LT223649.1	D_0__Bacteria;D_1__Bacillota;D_2__Clostridia;D_3__Christensenellales;D_4__Christensenellaceae;D_5__Christensenella;D_6__Christensenella minuta
PV953319.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
PV864824.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
PQ326271.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
PP707892.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
PP564748.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
OR053969.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
OP847745.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
OP811899.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MZ144222.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MZ540364.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MW786747.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MW130724.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MT760089.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MN117664.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MN994079.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MN993893.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MN880157.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
MK841034.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
NR_114954.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Betaproteobacteria;D_3__Neisseriales;D_4__Chromobacteriaceae;D_5__Chromobacterium;D_6__Chromobacterium violaceum
PV111334.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OR342589.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MK779066.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OL588279.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
ON753762.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
ON640795.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OK189585.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OK189584.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OK189581.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OK189579.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
OK189559.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MN330160.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MN032414.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MN032410.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MN032387.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MK770614.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MK770613.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
NR_113722.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
MK334666.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium gleum
PX447821.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PX447813.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PX447807.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PQ818270.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PQ782490.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PQ668617.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PQ560082.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OQ926025.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OQ926024.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OQ926023.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PP593807.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PP563862.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PP112110.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OR417287.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OR398667.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OR251848.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OQ740151.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OP104207.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OP104206.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
OP104199.1	D_0__Bacteria;D_1__Bacteroidota;D_2__Flavobacteriia;D_3__Flavobacteriales;D_4__Weeksellaceae;D_5__Chryseobacterium;D_6__Chryseobacterium indologenes
PV053089.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ591476.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ591475.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ591473.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ591472.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ396803.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ113545.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PQ113538.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PP967794.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PP597204.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PP512804.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PP124638.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR689611.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR138055.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR048076.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR048075.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR048074.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR048059.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR044721.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
OR044719.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter amalonaticus
PX129799.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PV919922.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PV919560.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
LC882278.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PV871824.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PV426492.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PQ870373.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PQ653550.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PQ008934.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
OP164728.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PP779867.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
ON247994.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PP390660.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
OR905706.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
MK346264.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
OP222996.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
OP222995.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
OP222989.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter braakii
PX254125.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
PV687734.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
PQ213463.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
PQ213363.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
PQ010268.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
PP813608.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
OQ771928.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW012678.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
ON786712.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
ON782583.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
ON782048.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW947136.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW947124.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW947112.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW947082.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW826787.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MZ895023.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MW713798.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
LC603783.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
MT994771.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter farmeri
PX373539.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PX369195.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PX369161.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PX352992.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PX218294.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PX102198.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PQ686305.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PV920938.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
PV920937.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882287.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882286.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882285.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882284.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882283.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882282.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882281.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882279.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
LC882276.1	D_0__Bacteria;D_1__Pseudomonadota;D_2__Gammaproteobacteria;D_3__Enterobacterales;D_4__Enterobacteriaceae;D_5__Citrobacter;D_6__Citrobacter freundii
